chp no,sloka no,sent no,word,sandhied_word,morph_analysis,morph_in_context,kaaraka_sambandha,hindi_meaning,english_meaning,samAsa,prayoga,sarvanAma,name_classification,graph,anvaya_no,bgcolor,poem
2,14,1,(अस्ति),(अस्ति),अस्2{कर्तरि;लट्;प्र;एक;परस्मैपदी;अदादिः},अस्2{कर्तरि;लट्;प्र;एक;परस्मैपदी;अदादिः},"अभिहित_कर्ता,2.1",है,-,-,-,-,-,assets/graphs/02_014_1.jpg,8.1,#FF1975,-
2,14,1,.,.,-,-,-,-,-,-,-,-,-,assets/graphs/02_014_1.jpg,9.1,,-
2,14,2,(सः),(सः),तद्{सर्वनाम;पुं;1;एक},तद्{सर्वनाम;पुं;1;एक},"कर्ता,6.1",वह,-,-,-,-,-,assets/graphs/02_014_2.jpg,1.1,#00BFFF,-
2,14,2,वेद-,वेद-वेदाङ्ग-तत्त्वज्ञः,वेद,वेद,"इतरेतर-द्वन्द्वः,2.3",वेद-,-,-,-,-,-,assets/graphs/02_014_2.jpg,2.1,#FFFF00,-
2,14,2,वेद-,--,वेद,वेद,"षष्ठी-तत्पुरुषः,2.3",वेद-,-,-,-,-,-,assets/graphs/02_014_2.jpg,2.2,#FFFF00,-
2,14,2,अङ्ग-,--,अङ्ग,अङ्ग,"षष्ठी-तत्पुरुषः,2.4",अङ्ग-,-,-,-,-,-,assets/graphs/02_014_2.jpg,2.3,#FFFF00,-
2,14,2,तत्त्व-,--,तत्त्व,तत्त्व,"उपपद-तत्पुरुषः,2.5",दार्शन,-,-,-,-,-,assets/graphs/02_014_2.jpg,2.4,#FFFF00,-
2,14,2,ज्ञः,--,ज्ञ{पुं;1;एक},तत्त्वज्ञ{पुं;1;एक},"विशेषणम्,1.1",ज्ञानी,-,-,-,-,-,assets/graphs/02_014_2.jpg,2.5,#00BFFF,-
2,14,2,धनुर्वेदे,धनुर्वेदे,धनुर्वेद{पुं;7;एक},धनुर्वेद{पुं;7;एक},"अधिकरणम्,5.1",धनुर्वेद_में,-,-,-,-,-,assets/graphs/02_014_2.jpg,3.1,#C6E2EB,-
2,14,2,च,च,च{अव्य},च{अव्य},"सम्बन्धः,3.1",च1,-,-,-,-,-,assets/graphs/02_014_2.jpg,4.1,#FF99FF,-
2,14,2,निष्ठितः,निष्ठितः,निष्ठित{पुं;1;एक(नि_ष्था1;क्त;भ्वादिः)},निष्ठित{पुं;1;एक(नि_ष्था1;क्त;भ्वादिः)},"विधेय_विशेषणम्,1.1",नि_ष्था1या_हुआ,-,-,-,-,-,assets/graphs/02_014_2.jpg,5.1,#00BFFF,-
2,14,2,(अस्ति),(अस्ति),अस्2{कर्तरि;लट्;प्र;एक;परस्मैपदी;अदादिः},अस्2{कर्तरि;लट्;प्र;एक;परस्मैपदी;अदादिः},"अभिहित_कर्ता,1.1",है,-,-,-,-,-,assets/graphs/02_014_2.jpg,6.1,#FF1975,-
2,14,2,.,.,-,-,-,-,-,-,-,-,-,assets/graphs/02_014_2.jpg,7.1,,-
2,15,1,(सः),(सः),तद्{सर्वनाम;पुं;1;एक},तद्{सर्वनाम;पुं;1;एक},"कर्ता,5.1",वह,-,-,-,-,-,assets/graphs/02_015_1.jpg,1.1,#00BFFF,-
2,15,1,सर्व-,सर्व-शास्त्र-अर्थ-तत्त्वज्ञः,सर्व,सर्व,"कर्मधारयः,2.2",सर्व-,-,-,-,-,-,assets/graphs/02_015_1.jpg,2.1,#FFFF00,-
2,15,1,शास्त्र-,--,शास्त्र,शास्त्र,"षष्ठी-तत्पुरुषः,2.3",शास्त्र-,-,-,-,-,-,assets/graphs/02_015_1.jpg,2.2,#FFFF00,-
2,15,1,अर्थ-,--,अर्थ,अर्थ,"षष्ठी-तत्पुरुषः,2.4",अर्थ-,-,-,-,-,-,assets/graphs/02_015_1.jpg,2.3,#FFFF00,-
2,15,1,तत्त्व,--,तत्त्व{पुं;1;एक},तत्त्व{पुं;1;एक},"उपपद-तत्पुरुषः,2.5",तत्त्व-,-,-,-,-,-,assets/graphs/02_015_1.jpg,2.4,#00BFFF,-
2,15,1,ज्ञः,--,ज्ञ{पुं;1;एक},ज्ञ{पुं;1;एक},"समुच्चितः,3.1",ज्ञानी,-,-,-,-,-,assets/graphs/02_015_1.jpg,2.5,#00BFFF,-
2,15,1,स्मृतिमान्,स्मृतिमान्,स्मृति{मतुप्;पुं;1;एक},स्मृति{मतुप्;पुं;1;एक},"विधेय_विशेषणम्,1.1",स्मृति_वाला,-,-,-,-,-,assets/graphs/02_015_1.jpg,3.1,#00BFFF,-
2,15,1,(च),(च),च{अव्य},च{अव्य},"समुच्चय_द्योतकः,3.1",च2,-,-,-,-,-,assets/graphs/02_015_1.jpg,4.1,#FF99FF,-
2,15,1,(अस्ति),(अस्ति),अस्2{कर्तरि;लट्;प्र;एक;परस्मैपदी;अदादिः},अस्2{कर्तरि;लट्;प्र;एक;परस्मैपदी;अदादिः},"अभिहित_कर्ता,1.1",है,-,-,-,-,-,assets/graphs/02_015_1.jpg,5.1,#FF1975,-
2,15,1,.,.,-,-,-,-,-,-,-,-,-,assets/graphs/02_015_1.jpg,6.1,,-
2,15,2,(सः),(सः),तद्{सर्वनाम;पुं;1;एक},तद्{सर्वनाम;पुं;1;एक},"कर्ता,5.1",वह,-,-,-,-,-,assets/graphs/02_015_2.jpg,1.1,#00BFFF,-
2,15,2,प्रतिभानवान्,प्रतिभानवान्,प्रतिभानवत्{पुं;1;एक(प्रति_भा;ल्युट्;मतुप्)},प्रतिभानवत्{पुं;1;एक(प्रति_भा;ल्युट्;मतुप्)},"समुच्चितः,3.3",प्रतिभा_वाला,-,-,-,-,-,assets/graphs/02_015_2.jpg,2.1,#00BFFF,-
2,15,2,सर्व-,सर्व-लोक-प्रियः,सर्व,सर्व,"कर्मधारयः,3.2",सर्व-,-,-,-,-,-,assets/graphs/02_015_2.jpg,3.1,#FFFF00,-
2,15,2,लोक-,--,लोक,लोक,"षष्ठी-बहुव्रीहिः,3.3",लोक-,-,-,-,-,-,assets/graphs/02_015_2.jpg,3.2,#FFFF00,-
2,15,2,प्रियः,--,प्रिय{पुं;1;एक},प्रिय{पुं;1;एक},"विधेय_विशेषणम्,1.1",प्रिय,-,-,-,-,-,assets/graphs/02_015_2.jpg,3.3,#00BFFF,-
2,15,2,(च),(च),च{अव्य},च{अव्य},"समुच्चय_द्योतकः,3.3",च2,-,-,-,-,-,assets/graphs/02_015_2.jpg,4.1,#FF99FF,-
2,15,2,(अस्ति),(अस्ति),अस्2{कर्तरि;लट्;प्र;एक;परस्मैपदी;अदादिः},अस्2{कर्तरि;लट्;प्र;एक;परस्मैपदी;अदादिः},"अभिहित_कर्ता,1.1",है,-,-,-,-,-,assets/graphs/02_015_2.jpg,5.1,#FF1975,-
2,15,2,.,.,-,-,-,-,-,-,-,-,-,assets/graphs/02_015_2.jpg,6.1,,-
2,15,3,(सः),(सः),तद्{सर्वनाम;पुं;1;एक},तद्{सर्वनाम;पुं;1;एक},"कर्ता,6.1",वह,-,-,-,-,-,assets/graphs/02_015_3.jpg,1.1,#00BFFF,-
2,15,3,साधुः,साधुः,साधु{पुं;1;एक},साधु{पुं;1;एक},"समुच्चितः,4.1",साधु,-,-,-,-,-,assets/graphs/02_015_3.jpg,2.1,#00BFFF,-
2,15,3,अ-,अ-दीन-आत्मा,अ-,अ-,"नञ्-तत्पुरुषः,3.2",अ-,-,-,-,-,-,assets/graphs/02_015_3.jpg,3.1,#FFFF00,-
2,15,3,दीन-,-,दीन,दीन,"षष्ठी-बहुव्रीहिः,3.3",दीन-,-,-,-,-,-,assets/graphs/02_015_3.jpg,3.2,#FFFF00,-
2,15,3,आत्मा,--,आत्मन्{पुं;1;एक},आत्मन्{पुं;1;एक},"समुच्चितः,4.1",आत्मा,-,-,-,-,-,assets/graphs/02_015_3.jpg,3.3,#00BFFF,-
2,15,3,विचक्षणः,विचक्षणः,विचक्षण{पुं;1;एक},विचक्षण{पुं;1;एक},"विधेय_विशेषणम्,1.1",स्पष्टदर्शी,-,-,-,-,-,assets/graphs/02_015_3.jpg,4.1,#00BFFF,-
2,15,3,(च),(च),च{अव्य},च{अव्य},"समुच्चय_द्योतकः,4.1",च2,-,-,-,-,-,assets/graphs/02_015_3.jpg,5.1,#FF99FF,-
2,15,3,(अस्ति),(अस्ति),अस्2{कर्तरि;लट्;प्र;एक;परस्मैपदी;अदादिः},अस्2{कर्तरि;लट्;प्र;एक;परस्मैपदी;अदादिः},"अभिहित_कर्ता,1.1",है,-,-,-,-,-,assets/graphs/02_015_3.jpg,6.1,#FF1975,-
2,15,3,.,.,-,-,-,-,-,-,-,-,-,assets/graphs/02_015_3.jpg,7.1,,-
2,16,1,(सः),(सः),तद्{सर्वनाम;पुं;1;एक},तद्{सर्वनाम;पुं;1;एक},"कर्म,3.1",वह,-,-,-,-,-,assets/graphs/02_016_1.jpg,1.1,#00BFFF,-
2,16,1,सर्वदा,सर्वदा,सर्वदा{अव्य},सर्वदा{अव्य},"कालाधिकरणम्,3.1",हमेशा,-,-,-,-,-,assets/graphs/02_016_1.jpg,2.1,#FF99FF,-
2,16,1,अभिगतः,अभिगतः,अभिगत{पुं;1;एक(अभि_गम्1;क्त;भ्वादिः)},अभिगत{पुं;1;एक(अभि_गम्1;क्त;भ्वादिः)},,निकट_गया_हुआ,-,-,-,-,-,assets/graphs/02_016_1.jpg,3.1,#00BFFF,-
2,16,1,सद्भिः,सद्भिः,सत्{पुं;3;बहु}/सत्{नपुं;3;बहु(अस्2;शतृ_लट्;अदादिः)}/सत्{पुं;3;बहु(अस्2;शतृ_लट्;अदादिः)},सत्{पुं;3;बहु},"कर्ता,3.1",सज्जनों_से,-,-,-,-,-,assets/graphs/02_016_1.jpg,4.1,#40E0D0,-
2,16,1,समुद्रः,समुद्रः,समुद्र{पुं;1;एक},समुद्र{पुं;1;एक},"उपमानम्,1.1",समुद्र,-,-,-,-,-,assets/graphs/02_016_1.jpg,5.1,#00BFFF,-
2,16,1,इव,इव,इव{अव्य},इव{अव्य},"उपमान_द्योतकः,5.1",जैसे,-,-,-,-,-,assets/graphs/02_016_1.jpg,6.1,#FF99FF,-
2,16,1,सिन्धुभिः,सिन्धुभिः,सिन्धु{पुं;3;बहु},सिन्धु{पुं;3;बहु},"उपमानम्,4.1",सागर_से,-,-,-,-,-,assets/graphs/02_016_1.jpg,7.1,#40E0D0,-
2,16,1,.,.,-,-,-,-,-,-,-,-,-,assets/graphs/02_016_1.jpg,8.1,,-
2,16,2,(सः),(सः),तद्{सर्वनाम;पुं;1;एक},तद्{सर्वनाम;पुं;1;एक},"विशेषणम्,2.1",वह,-,-,-,-,-,assets/graphs/02_016_2.jpg,1.1,#00BFFF,-
2,16,2,आर्यः,आर्यः,आर्य{पुं;1;एक},आर्य{पुं;1;एक},"कर्ता,9.1",आर्य,-,-,-,-,-,assets/graphs/02_016_2.jpg,2.1,#00BFFF,-
2,16,2,सर्व-,सर्व-समः,सर्व,सर्व,"तृतीया_तत्पुरुषः,3.2",सर्व-,-,-,-,-,-,assets/graphs/02_016_2.jpg,3.1,#FFFF00,-
2,16,2,समः,--,सम{पुं;1;एक}/सम{सर्वनाम;पुं;1;एक},सम{सर्वनाम;पुं;1;एक},"विधेय_विशेषणम्,2.1",सम,-,-,-,-,-,assets/graphs/02_016_2.jpg,3.2,#00BFFF,-
2,16,2,च,च,च{अव्य},च{अव्य},"समुच्चय_द्योतकः,3.2",च1,-,-,-,-,-,assets/graphs/02_016_2.jpg,4.1,#FF99FF,-
2,16,2,एव,एव,एव{अव्य},एव{अव्य},"सम्बन्धः,4.1",ही,-,-,-,-,-,assets/graphs/02_016_2.jpg,5.1,#FF99FF,-
2,16,2,सदा,सदा,सदा{अव्य},सदा{अव्य},"कालाधिकरणम्,9.1",हमेशा,-,-,-,-,-,assets/graphs/02_016_2.jpg,6.1,#FF99FF,-
2,16,2,एव,एव,एव{अव्य},एव{अव्य},"सम्बन्धः,6.1",ही,-,-,-,-,-,assets/graphs/02_016_2.jpg,7.1,#FF99FF,-
2,16,2,प्रिय-,प्रिय-दर्शनः,प्रिय,प्रिय,"षष्ठी-बहुव्रीहिः,8.2",प्रिय-,-,-,-,-,-,assets/graphs/02_016_2.jpg,8.1,#FFFF00,-
2,16,2,दर्शनः,--,दर्शन{पुं;1;एक},दर्शन{पुं;1;एक},"समुच्चितः,3.2",दर्शन,-,-,-,-,-,assets/graphs/02_016_2.jpg,8.2,#00BFFF,-
2,16,2,(अस्ति),(अस्ति),अस्2{कर्तरि;लट्;प्र;एक;परस्मैपदी;अदादिः},अस्2{कर्तरि;लट्;प्र;एक;परस्मैपदी;अदादिः},"अभिहित_कर्ता,2.1",है,-,-,-,-,-,assets/graphs/02_016_2.jpg,9.1,#FF1975,-
2,16,2,.,.,-,-,-,-,-,-,-,-,-,assets/graphs/02_016_2.jpg,10.1,,-
2,17,1,सः,सः,तद्{सर्वनाम;पुं;1;एक},तद्{सर्वनाम;पुं;1;एक},"कर्ता,6.1",वह,-,-,-,-,-,assets/graphs/02_017_1.jpg,1.1,#00BFFF,-
2,17,1,च,च,च{अव्य},च{अव्य},"सम्बन्धः,1.1",और,-,-,-,-,-,assets/graphs/02_017_1.jpg,2.1,#FF99FF,-
2,17,1,सर्व-,सर्व-गुण-उपेतः,सर्व,सर्व,"कर्मधारयः,3.2",सर्व-,-,-,-,-,-,assets/graphs/02_017_1.jpg,3.1,#FFFF00,-
2,17,1,गुण-,--,गुण,गुण,"तृतीया-तत्पुरुषः,3.3",गुण-,-,-,-,-,-,assets/graphs/02_017_1.jpg,3.2,#FFFF00,-
2,17,1,उपेतः,--,उप_इ1{कर्तरि;लट्;प्र;द्वि;परस्मैपदी;अदादिः}/उपेत{पुं;1;एक(उप_इ1;क्त;अदादिः)},उपेत{पुं;1;एक(उप_इ1;क्त;अदादिः)},"विधेय_विशेषणम्,1.1",उपेत,-,-,-,-,-,assets/graphs/02_017_1.jpg,3.3,#00BFFF,-
2,17,1,कौसल्या-,कौसल्या-आनन्द-वर्धनः,कौसल्या,कौसल्या,"षष्ठी-तत्पुरुषः,4.2",कौसल्या-,-,-,-,-,-,assets/graphs/02_017_1.jpg,4.1,#FFFF00,-
2,17,1,आनन्द-,--,आनन्द,आनन्द,"षष्ठी-तत्पुरुषः,4.3",आनन्द-,-,-,-,-,-,assets/graphs/02_017_1.jpg,4.2,#FFFF00,-
2,17,1,वर्धनः,--,वर्धन{पुं;1;एक},वर्धन{पुं;1;एक},"विधेय_विशेषणम्,1.1",वर्धन,-,-,-,-,-,assets/graphs/02_017_1.jpg,4.3,#00BFFF,-
2,17,1,(च),(च),च{अव्य},च{अव्य},"सम्बन्धः,4.3",और,-,-,-,-,-,assets/graphs/02_017_1.jpg,5.1,#FF99FF,-
2,17,1,(अस्ति),(अस्ति),अस्2{कर्तरि;लट्;प्र;एक;परस्मैपदी;अदादिः},अस्2{कर्तरि;लट्;प्र;एक;परस्मैपदी;अदादिः},"अभिहित_कर्ता,1.1",है,-,-,-,-,-,assets/graphs/02_017_1.jpg,6.1,#FF1975,-
2,17,1,.,.,-,-,-,-,-,-,-,-,-,assets/graphs/02_017_1.jpg,7.1,,-
2,17,2,(सः),(सः),तद्{सर्वनाम;पुं;1;एक},तद्{सर्वनाम;पुं;1;एक},"कर्ता,5.1",वह,-,-,-,-,-,assets/graphs/02_017_2.jpg,1.1,#00BFFF,-
2,17,2,समुद्रः,समुद्रः,समुद्र{पुं;1;एक},समुद्र{पुं;1;एक},"उपमानम्,1.1",समुद्र,-,-,-,-,-,assets/graphs/02_017_2.jpg,2.1,#00BFFF,-
2,17,2,इव,इव,इव{अव्य},इव{अव्य},"उपमान_द्योतकः,2.1",जैसे,-,-,-,-,-,assets/graphs/02_017_2.jpg,3.1,#FF99FF,-
2,17,2,गाम्भीर्ये,गाम्भीर्ये,गाम्भीर्य{नपुं;1;द्वि}/गाम्भीर्य{नपुं;2;द्वि}/गाम्भीर्य{नपुं;8;द्वि}/गाम्भीर्य{नपुं;7;एक},गाम्भीर्य{नपुं;7;एक},"अधिकरणम्,5.1",गहराई_में,-,-,-,-,-,assets/graphs/02_017_2.jpg,4.1,#C6E2EB,-
2,17,2,(अस्ति),(अस्ति,अस्2{कर्तरि;लट्;प्र;एक;परस्मैपदी;अदादिः},अस्2{कर्तरि;लट्;प्र;एक;परस्मैपदी;अदादिः},"अभिहित_कर्ता,1.1",है,-,-,-,-,-,assets/graphs/02_017_2.jpg,5.1,#FF1975,-
2,17,2,.,.,-,-,-,-,-,-,-,-,-,assets/graphs/02_017_2.jpg,6.1,,-
2,17,3,(सः),(सः),तद्{सर्वनाम;पुं;1;एक},तद्{सर्वनाम;पुं;1;एक},"कर्ता,5.1",वह,-,-,-,-,-,assets/graphs/02_017_3.jpg,1.1,#00BFFF,-
2,17,3,धैर्येण,--,धैर्य{नपुं;3;एक},धैर्य{नपुं;3;एक},"?,5.1",धैर्य_से,-,-,-,-,-,assets/graphs/02_017_3.jpg,2.1,#40E0D0,-
